Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","05/02/2025 14:13 UTC"
"Last updated:","8 October 2024"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,OIP,OOC,STA"
Years:,2024
Origin:,"214,213,211,210,174,207,204,203,201,262,202,186,70,198,200,199,197,187,190,196,195,194,193,192,191,218,188,189,185,184,183,246,178,177,216,69,112,173,179,245,159,172,171,181,180,255,168,169,166,164,165,163,176,170,208,249,261,206,108,175,161,160,158,222,122,102,157,156,155,154,151,150,149,153,148,152,147,146,143,233,120,142,141,139,140,145,62,138,137,144,136,135,131,130,228,133,129,121,66,124,134,119,118,125,132,126,123,127,128,117,114,113,111,107,106,110,109,115,105,100,104,101,99,98,96,97,95,94,93,90,92,91,89,88,86,85,83,205,81,80,75,79,78,232,227,77,253,76,74,73,72,71,68,67,63,59,64,61,60,65,58,182,57,56,55,162,8,54,53,52,51,50,41,103,49,48,254,390,46,84,290,87,45,43,40,42,44,116,82,37,38,36,34,35,33,39,32,47,16,23,30,28,225,27,238,26,29,229,25,22,19,18,31,17,24,15,20,14,21,13,12,11,224,10,9,7,223,6,5,4,3,2,263,278"
"Country of asylum:","214,213,211,210,174,207,204,203,201,262,202,186,70,198,200,199,197,187,190,196,195,194,193,192,191,218,188,189,185,184,183,246,178,177,216,69,112,173,179,245,159,172,171,181,180,255,168,169,166,164,165,163,176,170,208,249,261,206,108,175,161,160,158,222,122,102,157,156,155,154,151,150,149,153,148,152,147,146,143,233,120,142,141,139,140,145,62,138,137,144,136,135,131,130,228,133,129,121,66,124,134,119,118,125,132,126,123,127,128,117,114,113,111,107,106,110,109,115,105,100,104,101,99,98,96,97,95,94,93,90,92,91,89,88,86,85,83,205,81,80,75,79,78,232,227,77,253,76,74,73,72,71,68,67,63,59,64,61,60,65,58,182,57,56,55,162,8,54,53,52,51,50,41,103,49,48,254,390,46,84,290,87,45,43,40,42,44,116,82,37,38,36,34,35,33,39,32,47,16,23,30,28,225,27,238,26,29,229,25,22,19,18,31,17,24,15,20,14,21,13,12,11,224,10,9,7,223,6,5,4,3,2,263,278"
Year,"Country of origin","Country of asylum","Refugees under UNHCR's mandate",Asylum-seekers,"Returned refugees","IDPs of concern to UNHCR","Returned IDPss","Stateless persons","Others of concern","Other people in need of international protection","Host Community"
2024,"Syrian Arab Rep.",Poland,178,153,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Portugal,966,24,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Qatar,26,0,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Romania,2532,116,0,0,0,0,0,,0
2024,"Syrian Arab Rep.","South Africa",40,14,0,0,0,0,0,,0
2024,"Syrian Arab Rep.","Russian Federation",144,65,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Rwanda,6,0,0,0,0,0,0,,0
2024,"Syrian Arab Rep.","Saudi Arabia",317,3575,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Senegal,0,5,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Somalia,1545,164,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Spain,16807,1580,0,0,0,0,0,,0
2024,"Syrian Arab Rep.","Serbia and Kosovo: S/RES/1244 (1999)",49,26,0,0,0,0,86,,0
2024,"Syrian Arab Rep.",Sudan,9912,0,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Slovakia,34,10,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Slovenia,373,18,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Eswatini,0,5,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Sweden,86956,746,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Switzerland,20305,444,0,0,0,0,0,,0
2024,"Syrian Arab Rep.","Syrian Arab Rep.",0,0,0,7414806,22725,0,0,,16217034
2024,"Syrian Arab Rep.","United Rep. of Tanzania",11,42,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Thailand,173,16,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Togo,6,14,0,0,0,0,0,,0
2024,"Syrian Arab Rep.","Trinidad and Tobago",42,45,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Tunisia,3010,0,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Türkiye,3112683,0,9016,0,0,0,0,,0
2024,"Syrian Arab Rep.","United Arab Emirates",536,6330,0,0,0,0,5,,0
2024,"Syrian Arab Rep.",Uganda,36,8,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Ukraine,504,9,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Uruguay,66,6,0,0,0,0,0,,0
2024,"Syrian Arab Rep.","United States of America",8410,3652,0,0,0,0,0,,0
2024,"Syrian Arab Rep.","Venezuela (Bolivarian Republic of)",33,6,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Yemen,2404,425,0,0,0,0,0,,0
2024,"Syrian Arab Rep.",Zambia,53,16,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Angola,5,0,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Egypt,5,0,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Australia,0,32,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Austria,5,0,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Belgium,35,50,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Botswana,0,5,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Brazil,5,52,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Canada,294,957,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Denmark,5,0,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Finland,5,8,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",France,45,28,0,0,0,0,0,,0
2024,"United Rep. of Tanzania","United Kingdom of Great Britain and Northern Ireland",181,122,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Germany,134,312,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Greece,8,0,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",India,0,7,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Indonesia,0,10,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Ireland,10,16,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Israel,0,55,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Italy,10,6,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Kenya,18,124,0,0,0,0,0,,0
2024,"United Rep. of Tanzania","Rep. of Korea",0,149,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Luxembourg,0,8,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Mexico,0,5,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Malawi,0,5,0,0,0,0,0,,0
2024,"United Rep. of Tanzania","Netherlands (Kingdom of the)",12,34,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Norway,5,0,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Pakistan,0,5,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Peru,0,6,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Portugal,15,0,0,0,0,0,0,,0
2024,"United Rep. of Tanzania","South Africa",23,240,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Somalia,0,141,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Spain,0,25,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Eswatini,0,5,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Sweden,74,25,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Switzerland,15,10,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Uganda,19,0,0,0,0,0,0,,0
2024,"United Rep. of Tanzania","United States of America",71,1297,0,0,0,0,0,,0
2024,"United Rep. of Tanzania",Yemen,0,0,0,0,0,0,10,,0
2024,"Turks and Caicos Islands",Ireland,5,0,0,0,0,0,0,,0
2024,"Turks and Caicos Islands",Mali,0,6,0,0,0,0,0,,0
2024,"Turks and Caicos Islands","United States of America",14,0,0,0,0,0,0,,0
2024,Thailand,Australia,14,2479,0,0,0,0,0,,0
2024,Thailand,Austria,5,0,0,0,0,0,0,,0
2024,Thailand,Brazil,0,35,0,0,0,0,0,,0
2024,Thailand,Canada,14,28,0,0,0,0,0,,0
2024,Thailand,Denmark,5,0,0,0,0,0,0,,0
2024,Thailand,Finland,0,7,0,0,0,0,0,,0
2024,Thailand,France,23,0,0,0,0,0,0,,0
2024,Thailand,"United Kingdom of Great Britain and Northern Ireland",49,273,0,0,0,0,0,,0
2024,Thailand,Germany,38,33,0,0,0,0,0,,0
2024,Thailand,Ireland,0,5,0,0,0,0,0,,0
2024,Thailand,Israel,0,18,0,0,0,0,0,,0
2024,Thailand,Italy,0,37,0,0,0,0,0,,0
2024,Thailand,"Rep. of Korea",10,140,0,0,0,0,0,,0
2024,Thailand,Malaysia,22,14,0,0,0,0,0,,0
2024,Thailand,"Netherlands (Kingdom of the)",11,0,0,0,0,0,0,,0
2024,Thailand,"New Zealand",6,6,0,0,0,0,0,,0
2024,Thailand,Peru,0,5,0,0,0,0,0,,0
2024,Thailand,Philippines,5,0,0,0,0,0,0,,0
2024,Thailand,Poland,0,5,0,0,0,0,0,,0
2024,Thailand,"South Africa",0,10,0,0,0,0,0,,0
2024,Thailand,Spain,0,15,0,0,0,0,0,,0
2024,Thailand,Switzerland,5,0,0,0,0,0,0,,0
2024,Thailand,"United States of America",29,548,0,0,0,0,0,,0
2024,Tibetan,Belgium,5,0,0,0,0,0,0,,0
2024,Tibetan,France,30,0,0,0,0,0,0,,0
2024,Tibetan,Nepal,12540,0,0,0,0,0,5,,0
2024,Tajikistan,Afghanistan,0,6,0,0,0,0,0,,0
2024,Tajikistan,Egypt,13,5,0,0,0,0,0,,0
2024,Tajikistan,Austria,293,33,0,0,0,0,0,,0
2024,Tajikistan,Belgium,8,29,0,0,0,0,0,,0
2024,Tajikistan,Belarus,10,0,0,0,0,0,0,,0
2024,Tajikistan,Brazil,0,5,0,0,0,0,0,,0
2024,Tajikistan,Bulgaria,0,6,0,0,0,0,0,,0
2024,Tajikistan,Canada,54,81,0,0,0,0,0,,0
2024,Tajikistan,Cyprus,0,5,0,0,0,0,0,,0
2024,Tajikistan,Czechia,11,0,0,0,0,0,0,,0
2024,Tajikistan,Denmark,5,0,0,0,0,0,0,,0
2024,Tajikistan,Finland,13,5,0,0,0,0,0,,0
2024,Tajikistan,France,210,16,0,0,0,0,0,,0
2024,Tajikistan,"United Kingdom of Great Britain and Northern Ireland",166,561,0,0,0,0,0,,0
2024,Tajikistan,Georgia,5,10,0,0,0,0,0,,0
2024,Tajikistan,Germany,2130,974,0,0,0,0,0,,0
2024,Tajikistan,Greece,9,0,0,0,0,0,0,,0
2024,Tajikistan,Iceland,5,0,0,0,0,0,0,,0
2024,Tajikistan,India,5,0,0,0,0,0,0,,0
2024,Tajikistan,Ireland,28,0,0,0,0,0,0,,0
2024,Tajikistan,Israel,0,5,0,0,0,0,0,,0
2024,Tajikistan,Italy,16,25,0,0,0,0,0,,0
2024,Tajikistan,Jordan,10,6,0,0,0,0,0,,0
2024,Tajikistan,Kyrgyzstan,0,2074,0,0,0,0,0,,0
2024,Tajikistan,"Rep. of Korea",0,308,0,0,0,0,0,,0
2024,Tajikistan,Lithuania,109,5,0,0,0,0,0,,0
2024,Tajikistan,Latvia,13,32,0,0,0,0,0,,0
2024,Tajikistan,"Rep. of Moldova",6,28,0,0,0,0,0,,0
2024,Tajikistan,Mexico,0,14,0,0,0,0,0,,0
2024,Tajikistan,"Netherlands (Kingdom of the)",36,44,0,0,0,0,0,,0
2024,Tajikistan,Norway,8,5,0,0,0,0,0,,0
2024,Tajikistan,Pakistan,7,5,0,0,0,0,0,,0
2024,Tajikistan,Poland,205,210,0,0,0,0,0,,0
2024,Tajikistan,Portugal,5,0,0,0,0,0,0,,0
2024,Tajikistan,Romania,6,0,0,0,0,0,0,,0
2024,Tajikistan,"Russian Federation",26,8,0,0,0,0,0,,0
2024,Tajikistan,Spain,21,10,0,0,0,0,0,,0
2024,Tajikistan,Slovakia,5,0,0,0,0,0,0,,0
2024,Tajikistan,Sweden,66,24,0,0,0,0,0,,0
2024,Tajikistan,Switzerland,26,8,0,0,0,0,0,,0
2024,Tajikistan,"Trinidad and Tobago",0,5,0,0,0,0,0,,0
2024,Tajikistan,Ukraine,19,47,0,0,0,0,0,,0
2024,Tajikistan,"United States of America",396,3604,0,0,0,0,0,,0
2024,Turkmenistan,Egypt,5,0,0,0,0,0,0,,0
2024,Turkmenistan,Armenia,0,5,0,0,0,0,0,,0
2024,Turkmenistan,Austria,11,5,0,0,0,0,0,,0
2024,Turkmenistan,Belgium,0,10,0,0,0,0,0,,0
2024,Turkmenistan,Bulgaria,12,0,0,0,0,0,0,,0
2024,Turkmenistan,Canada,12,16,0,0,0,0,0,,0
2024,Turkmenistan,Cyprus,9,8,0,0,0,0,0,,0
2024,Turkmenistan,Czechia,15,0,0,0,0,0,0,,0
2024,Turkmenistan,Finland,6,5,0,0,0,0,0,,0
2024,Turkmenistan,France,53,7,0,0,0,0,0,,0
2024,Turkmenistan,"United Kingdom of Great Britain and Northern Ireland",63,25,0,0,0,0,0,,0
2024,Turkmenistan,Georgia,0,17,0,0,0,0,0,,0
2024,Turkmenistan,Germany,1664,201,0,0,0,0,0,,0
2024,Turkmenistan,Greece,7,0,0,0,0,0,0,,0
2024,Turkmenistan,India,0,5,0,0,0,0,0,,0
2024,Turkmenistan,Ireland,5,0,0,0,0,0,0,,0
2024,Turkmenistan,Israel,0,5,0,0,0,0,0,,0
2024,Turkmenistan,Italy,6,0,0,0,0,0,0,,0
2024,Turkmenistan,Kyrgyzstan,8,6,0,0,0,0,0,,0
2024,Turkmenistan,"Rep. of Korea",0,159,0,0,0,0,0,,0
2024,Turkmenistan,Luxembourg,5,0,0,0,0,0,0,,0
2024,Turkmenistan,"Rep. of Moldova",5,6,0,0,0,0,0,,0
2024,Turkmenistan,Mexico,0,5,0,0,0,0,0,,0
2024,Turkmenistan,"Netherlands (Kingdom of the)",46,17,0,0,0,0,0,,0
2024,Turkmenistan,Nigeria,5,0,0,0,0,0,0,,0
2024,Turkmenistan,Norway,12,7,0,0,0,0,0,,0
2024,Turkmenistan,Peru,5,5,0,0,0,0,0,,0
2024,Turkmenistan,Poland,127,22,0,0,0,0,0,,0
2024,Turkmenistan,Portugal,10,0,0,0,0,0,0,,0
2024,Turkmenistan,Romania,22,0,0,0,0,0,0,,0
2024,Turkmenistan,"Russian Federation",125,5,0,0,0,0,0,,0
2024,Turkmenistan,Spain,23,5,0,0,0,0,0,,0
2024,Turkmenistan,Sweden,23,5,0,0,0,0,0,,0
2024,Turkmenistan,Switzerland,5,6,0,0,0,0,0,,0
2024,Turkmenistan,Uganda,10,8,0,0,0,0,0,,0
2024,Turkmenistan,Ukraine,5,0,0,0,0,0,0,,0
2024,Turkmenistan,"United States of America",241,1710,0,0,0,0,0,,0
2024,Timor-Leste,Australia,0,1077,0,0,0,0,0,,0
2024,Timor-Leste,Canada,5,5,0,0,0,0,0,,0
2024,Timor-Leste,"United Kingdom of Great Britain and Northern Ireland",0,78,0,0,0,0,0,,0
2024,Timor-Leste,Germany,0,13,0,0,0,0,0,,0
2024,Timor-Leste,Israel,0,5,0,0,0,0,0,,0
2024,Timor-Leste,Malaysia,5,0,0,0,0,0,0,,0
2024,Timor-Leste,"Netherlands (Kingdom of the)",0,5,0,0,0,0,0,,0
2024,Timor-Leste,Portugal,0,5,0,0,0,0,0,,0
2024,Timor-Leste,"United States of America",0,18,0,0,0,0,0,,0
2024,Togo,Algeria,0,27,0,0,0,0,0,,0
2024,Togo,Austria,8,5,0,0,0,0,0,,0
2024,Togo,Belgium,102,270,0,0,0,0,0,,0
2024,Togo,Benin,4716,50,0,0,0,0,0,,0
2024,Togo,"Burkina Faso",17,471,0,0,0,0,0,,0
2024,Togo,Brazil,79,349,0,0,0,0,0,,0
2024,Togo,Canada,125,571,0,0,0,0,0,,0
2024,Togo,Cameroon,18,18,0,0,0,0,0,,0
2024,Togo,Cyprus,0,15,0,0,0,0,0,,0
2024,Togo,France,1228,147,0,0,0,0,0,,0
2024,Togo,Gabon,5,0,0,0,0,0,0,,0
2024,Togo,Gambia,15,0,0,0,0,0,0,,0
2024,Togo,"United Kingdom of Great Britain and Northern Ireland",24,8,0,0,0,0,0,,0
2024,Togo,Germany,954,514,0,0,0,0,0,,0
2024,Togo,Ghana,3404,69,0,0,0,0,0,,0
2024,Togo,Greece,121,17,0,0,0,0,0,,0
2024,Togo,Guinea,8,0,0,0,0,0,0,,0
2024,Togo,"Cote d'Ivoire",19,6,0,0,0,0,0,,0
2024,Togo,Ireland,31,40,0,0,0,0,0,,0
2024,Togo,Israel,0,10,0,0,0,0,0,,0
2024,Togo,Italy,677,298,0,0,0,0,0,,0
2024,Togo,Liberia,5,0,0,0,0,0,0,,0
2024,Togo,Lebanon,0,5,0,0,0,0,0,,0
2024,Togo,Luxembourg,6,5,0,0,0,0,0,,0
2024,Togo,Mauritania,17,288,0,0,0,0,0,,0
2024,Togo,Mexico,23,119,0,0,0,0,0,,0
2024,Togo,Mali,35,0,0,0,0,0,0,,0
2024,Togo,Morocco,0,6,0,0,0,0,0,,0
2024,Togo,Malta,0,5,0,0,0,0,0,,0
2024,Togo,"Netherlands (Kingdom of the)",24,5,0,0,0,0,0,,0
2024,Togo,Niger,5,20,0,0,0,0,0,,0
2024,Togo,Nigeria,14,5,0,0,0,0,0,,0
2024,Togo,Peru,0,7,0,0,0,0,0,,0
2024,Togo,Portugal,9,0,0,0,0,0,0,,0
2024,Togo,"South Africa",12,5,0,0,0,0,0,,0
2024,Togo,Senegal,0,12,0,0,0,0,0,,0
2024,Togo,Spain,6,30,0,0,0,0,0,,0
2024,Togo,Switzerland,436,17,0,0,0,0,0,,0
2024,Togo,Togo,0,0,0,9680,0,0,0,,0
2024,Togo,Tunisia,0,6,0,0,0,0,0,,0
2024,Togo,"United States of America",516,1488,0,0,0,0,0,,0
2024,Tonga,Australia,32,1487,0,0,0,0,0,,0
2024,Tonga,Canada,5,5,0,0,0,0,0,,0
2024,Tonga,Fiji,5,0,0,0,0,0,0,,0
2024,Tonga,"United Kingdom of Great Britain and Northern Ireland",0,5,0,0,0,0,0,,0
2024,Tonga,"New Zealand",5,5,0,0,0,0,0,,0
2024,Tonga,"United States of America",0,5,0,0,0,0,0,,0
2024,"Trinidad and Tobago",Belgium,0,12,0,0,0,0,0,,0
2024,"Trinidad and Tobago",Brazil,5,27,0,0,0,0,0,,0
2024,"Trinidad and Tobago",Canada,70,121,0,0,0,0,0,,0
2024,"Trinidad and Tobago","United Kingdom of Great Britain and Northern Ireland",165,381,0,0,0,0,0,,0
2024,"Trinidad and Tobago",Germany,9,10,0,0,0,0,0,,0
2024,"Trinidad and Tobago",Mexico,5,7,0,0,0,0,0,,0
2024,"Trinidad and Tobago","Netherlands (Kingdom of the)",91,17,0,0,0,0,0,,0
2024,"Trinidad and Tobago",Spain,9,5,0,0,0,0,0,,0
2024,"Trinidad and Tobago","Trinidad and Tobago",0,0,0,0,0,0,1208,,0
2024,"Trinidad and Tobago","United States of America",37,344,0,0,0,0,0,,0
2024,Tunisia,Algeria,0,14,0,0,0,0,0,,0
2024,Tunisia,Argentina,0,7,0,0,0,0,0,,0
2024,Tunisia,Australia,10,9,0,0,0,0,0,,0
2024,Tunisia,Austria,46,185,0,0,0,0,0,,0
2024,Tunisia,Belgium,62,190,0,0,0,0,0,,0
2024,Tunisia,Brazil,15,405,0,0,0,0,0,,0
2024,Tunisia,"Bosnia and Herzegovina",0,0,0,0,0,0,7,,0
2024,Tunisia,Bulgaria,5,0,0,0,0,0,0,,0
2024,Tunisia,Canada,147,297,0,0,0,0,0,,0
2024,Tunisia,Czechia,0,10,0,0,0,0,0,,0
2024,Tunisia,Denmark,10,10,0,0,0,0,0,,0
2024,Tunisia,Finland,7,14,0,0,0,0,0,,0
2024,Tunisia,France,711,255,0,0,0,0,0,,0
2024,Tunisia,"United Kingdom of Great Britain and Northern Ireland",125,252,0,0,0,0,0,,0
2024,Tunisia,Germany,723,2010,0,0,0,0,0,,0
2024,Tunisia,Greece,33,12,0,0,0,0,0,,0
2024,Tunisia,Hungary,7,0,0,0,0,0,0,,0
2024,Tunisia,Iceland,5,5,0,0,0,0,0,,0
2024,Tunisia,Ireland,11,98,0,0,0,0,0,,0
2024,Tunisia,Italy,700,4568,0,0,0,0,0,,0
2024,Tunisia,Jordan,10,0,0,0,0,0,0,,0
2024,Tunisia,"Rep. of Korea",0,436,0,0,0,0,0,,0
2024,Tunisia,Lebanon,7,5,0,0,0,0,0,,0
2024,Tunisia,Luxembourg,0,28,0,0,0,0,0,,0
2024,Tunisia,Mauritania,0,5,0,0,0,0,0,,0
2024,Tunisia,Montenegro,0,0,0,0,0,0,5,,0
2024,Tunisia,Morocco,5,9,0,0,0,0,0,,0
2024,Tunisia,Malta,6,0,0,0,0,0,0,,0
2024,Tunisia,"Netherlands (Kingdom of the)",53,136,0,0,0,0,0,,0
2024,Tunisia,Norway,7,0,0,0,0,0,0,,0
2024,Tunisia,Philippines,0,7,0,0,0,0,0,,0
2024,Tunisia,Poland,10,9,0,0,0,0,0,,0
2024,Tunisia,Portugal,51,10,0,0,0,0,0,,0
2024,Tunisia,Romania,7,0,0,0,0,0,0,,0
2024,Tunisia,"Saudi Arabia",6,0,0,0,0,0,0,,0
2024,Tunisia,Spain,117,90,0,0,0,0,0,,0
2024,Tunisia,Slovakia,0,5,0,0,0,0,0,,0
2024,Tunisia,Slovenia,0,8,0,0,0,0,0,,0
2024,Tunisia,Sweden,42,44,0,0,0,0,0,,0
2024,Tunisia,Switzerland,168,132,0,0,0,0,0,,0
2024,Tunisia,"Syrian Arab Rep.",5,10,0,0,0,0,0,,0
2024,Tunisia,Uruguay,0,7,0,0,0,0,0,,0
2024,Tunisia,"United States of America",121,715,0,0,0,0,0,,0
2024,Türkiye,Albania,0,0,0,0,0,0,14,,0
2024,Türkiye,Algeria,5,0,0,0,0,0,0,,0
2024,Türkiye,Angola,0,32,0,0,0,0,0,,0
2024,Türkiye,Egypt,0,309,0,0,0,0,0,,0
2024,Türkiye,Argentina,7,0,0,0,0,0,0,,0
2024,Türkiye,Armenia,25,18,0,0,0,0,0,,0
2024,Türkiye,Australia,148,737,0,0,0,0,0,,0
2024,Türkiye,Austria,872,4238,0,0,0,0,0,,0
2024,Türkiye,Belgium,3273,3380,0,0,0,0,0,,0
2024,Türkiye,Benin,10,5,0,0,0,0,0,,0
2024,Türkiye,"Burkina Faso",36,0,0,0,0,0,0,,0
2024,Türkiye,Belarus,19,0,0,0,0,0,0,,0
2024,Türkiye,Brazil,26,138,0,0,0,0,0,,0
2024,Türkiye,"Bosnia and Herzegovina",64,26,0,0,0,0,16,,0
2024,Türkiye,Bulgaria,9,24,0,0,0,0,0,,0
2024,Türkiye,Canada,9312,8663,0,0,0,0,0,,0
2024,Türkiye,"Central African Rep.",9,0,0,0,0,0,0,,0
2024,Türkiye,Chile,27,5,0,0,0,0,0,,0
2024,Türkiye,Cameroon,5,0,0,0,0,0,0,,0
2024,Türkiye,Colombia,7,0,0,0,0,0,0,,0
2024,Türkiye,"Costa Rica",0,8,0,0,0,0,0,,0
2024,Türkiye,Cyprus,299,228,0,0,0,0,0,,0
2024,Türkiye,Czechia,16,54,0,0,0,0,0,,0
2024,Türkiye,Denmark,58,130,0,0,0,0,0,,0
2024,Türkiye,Estonia,34,0,0,0,0,0,0,,0
2024,Türkiye,Finland,1020,407,0,0,0,0,0,,0
2024,Türkiye,France,22881,3902,0,0,0,0,0,,0
2024,Türkiye,"United Kingdom of Great Britain and Northern Ireland",4924,5338,0,0,0,0,0,,0
2024,Türkiye,Georgia,5,195,0,0,0,0,0,,0
2024,Türkiye,Germany,45855,81485,0,0,0,0,0,,0
2024,Türkiye,Ghana,73,5,0,0,0,0,0,,0
2024,Türkiye,Guinea-Bissau,0,5,0,0,0,0,0,,0
2024,Türkiye,Greece,1837,2033,0,0,0,0,0,,0
2024,Türkiye,Croatia,31,98,0,0,0,0,26,,0
2024,Türkiye,Hungary,36,0,0,0,0,0,0,,0
2024,Türkiye,Iceland,21,32,0,0,0,0,0,,0
2024,Türkiye,"Cote d'Ivoire",34,0,0,0,0,0,0,,0
2024,Türkiye,India,5,0,0,0,0,0,0,,0
2024,Türkiye,Indonesia,0,5,0,0,0,0,0,,0
2024,Türkiye,Ireland,60,74,0,0,0,0,0,,0
2024,Türkiye,Iraq,4319,3441,0,0,0,0,346,,0
2024,Türkiye,Israel,5,142,0,0,0,0,0,,0
2024,Türkiye,Italy,2339,2060,0,0,0,0,0,,0
2024,Türkiye,Japan,58,0,0,0,0,0,0,,0
2024,Türkiye,Kenya,174,54,0,0,0,0,0,,0
2024,Türkiye,Kyrgyzstan,0,121,0,0,0,0,0,,0
2024,Türkiye,"Rep. of Korea",6,1279,0,0,0,0,0,,0
2024,Türkiye,Liberia,16,0,0,0,0,0,0,,0
2024,Türkiye,Libya,6,0,0,0,0,0,0,,0
2024,Türkiye,Lebanon,7,12,0,0,0,0,22,,0
2024,Türkiye,Lithuania,76,5,0,0,0,0,0,,0
2024,Türkiye,Luxembourg,177,101,0,0,0,0,0,,0
2024,Türkiye,Latvia,37,0,0,0,0,0,0,,0
2024,Türkiye,Mauritania,0,7,0,0,0,0,0,,0
2024,Türkiye,"Rep. of Moldova",77,34,0,0,0,0,0,,0
2024,Türkiye,Mexico,8,30,0,0,0,0,0,,0
2024,Türkiye,Mali,27,0,0,0,0,0,0,,0
2024,Türkiye,Malawi,0,5,0,0,0,0,0,,0
2024,Türkiye,Montenegro,0,10,0,0,0,0,13,,0
2024,Türkiye,Morocco,5,22,0,0,0,0,0,,0
2024,Türkiye,Mozambique,0,29,0,0,0,0,0,,0
2024,Türkiye,Malta,23,5,0,0,0,0,0,,0
2024,Türkiye,"Netherlands (Kingdom of the)",11303,3556,0,0,0,0,0,,0
2024,Türkiye,Nigeria,416,31,0,0,0,0,0,,0
2024,Türkiye,Norway,1716,465,0,0,0,0,0,,0
2024,Türkiye,"New Zealand",47,15,0,0,0,0,0,,0
2024,Türkiye,Pakistan,5,0,0,0,0,0,0,,0
2024,Türkiye,Paraguay,5,5,0,0,0,0,0,,0
2024,Türkiye,Peru,39,103,0,0,0,0,0,,0
2024,Türkiye,Philippines,60,22,0,0,0,0,0,,0
2024,Türkiye,Poland,330,61,0,0,0,0,0,,0
2024,Türkiye,Portugal,69,17,0,0,0,0,0,,0
2024,Türkiye,Romania,105,18,0,0,0,0,0,,0
2024,Türkiye,"South Africa",5,10,0,0,0,0,0,,0
2024,Türkiye,"Russian Federation",7,0,0,0,0,0,0,,0
2024,Türkiye,Senegal,0,5,0,0,0,0,0,,0
2024,Türkiye,Spain,265,150,0,0,0,0,0,,0
2024,Türkiye,"Serbia and Kosovo: S/RES/1244 (1999)",129,15,0,0,0,0,44,,0
2024,Türkiye,Sudan,5,0,0,0,0,0,0,,0
2024,Türkiye,Slovakia,15,10,0,0,0,0,0,,0
2024,Türkiye,Slovenia,66,10,0,0,0,0,0,,0
2024,Türkiye,Sweden,2133,302,0,0,0,0,0,,0
2024,Türkiye,Switzerland,11984,6178,0,0,0,0,0,,0
2024,Türkiye,"Syrian Arab Rep.",5,0,0,0,0,0,0,,0
